"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"247","bmg2024hmol","2024-04-16T11:40:34.827287Z","-1.498682975769043","134.46722412109375","3.837763353233719","M","10","22","110.66299057006836","West Papua Region, Indonesia","BMKG"
"248","bmg2024hmcl","2024-04-16T05:37:18.154846Z","1.5660713911056519","99.11238098144531","3.029111919516723","MLv","10","26","110.06156921386719","Northern Sumatra, Indonesia","BMKG"
"249","bmg2024hmbi","2024-04-16T05:03:25.19614Z","-3.1302292346954346","123.56735229492188","3.250561885710959","MLv","10","19","194.78396606445312","Sulawesi, Indonesia","BMKG"
"250","bmg2024hlxw","2024-04-16T03:18:22.699375Z","-7.418864727020264","106.04349517822266","4.711039534861961","M","11","81","216.9228973388672","Java, Indonesia","BMKG"
"251","bmg2024hlxv","2024-04-16T03:17:05.291266Z","-7.399966716766357","106.0783920288086","3.1827583265066735","M","24","25","217.61041259765625","Java, Indonesia","BMKG"
"252","bmg2024hlxs","2024-04-16T03:13:35.683272Z","-7.435422420501709","106.06452178955078","3.298190656739646","M","24","35","220.8305206298828","Java, Indonesia","BMKG"
"253","bmg2024hlws","2024-04-16T02:43:24.659156Z","-8.687820434570312","115.5804443359375","3.125586576831537","M","100","72","127.60633850097656","Bali Region, Indonesia","BMKG"
"254","bmg2024hluv","2024-04-16T01:45:49.569855Z","-8.603543281555176","114.97747802734375","3.2020227874132905","M","95","58","154.43851470947266","Bali Region, Indonesia","BMKG"
"255","bmg2024hlrs","2024-04-16T00:11:19.126383Z","-1.0853937864303589","129.6458740234375","3.865583314334621","MLv","12","38","75.68257904052734","Halmahera, Indonesia","BMKG"
"256","bmg2024hlpt","2024-04-15T23:12:10.732595Z","-0.07170085608959198","122.9599838256836","3.2801757124582376","M","136","25","131.36984252929688","Minahassa Peninsula, Sulawesi","BMKG"
"257","bmg2024hlpc","2024-04-15T22:52:24.772925Z","-8.478575706481934","117.550537109375","2.735324846743141","M","131","35","121.35679244995117","Sumbawa Region, Indonesia","BMKG"
"258","bmg2024hlof","2024-04-15T22:25:32.020766Z","-8.655562400817871","110.26273345947266","3.19362672540823","MLv","24","28","232.3995246887207","Java, Indonesia","BMKG"
"259","bmg2024hlhb","2024-04-15T18:48:53.701198Z","-2.4462387561798096","121.10480499267578","2.5636075762881845","MLv","10","15","97.1425952911377","Sulawesi, Indonesia","BMKG"
"260","bmg2024hlgu","2024-04-15T18:40:28.548077Z","-2.4621827602386475","121.13733673095703","2.6569607297776203","MLv","10","19","92.49333953857422","Sulawesi, Indonesia","BMKG"
"261","bmg2024hlgj","2024-04-15T18:27:14.529516Z","-6.71768856048584","128.6548614501953","4.093410213806809","MLv","10","34","116.2514877319336","Banda Sea","BMKG"
"262","bmg2024hlep","2024-04-15T17:34:27.42487Z","-3.1323983669281006","97.90342712402344","4.13791950905999","MLv","10","46","241.72222900390625","Southwest of Sumatra, Indonesia","BMKG"
"263","bmg2024hlen","2024-04-15T17:31:24.99774Z","-9.570155143737793","119.4102783203125","2.723297022688401","MLv","53","31","81.45925903320312","Sumba Region, Indonesia","BMKG"
"264","bmg2024hlek","2024-04-15T17:28:26.614982Z","-8.209956169128418","115.5757064819336","1.5891112457954093","MLv","12","14","183.26531982421875","Bali Region, Indonesia","BMKG"
"265","bmg2024hldl","2024-04-15T16:59:29.708082Z","-8.118363380432129","117.7838363647461","3.080096113260222","MLv","19","41","129.3886604309082","Sumbawa Region, Indonesia","BMKG"
"266","bmg2024hkxe","2024-04-15T13:49:09.017246Z","-7.749573230743408","107.30421447753906","2.523766841177955","MLv","28","12","234.0108413696289","Java, Indonesia","BMKG"
"267","bmg2024hkxd","2024-04-15T13:48:19.606401Z","-9.643291473388672","125.02295684814453","2.471092483605237","MLv","10","11","244.9071807861328","Timor Region","BMKG"
"268","bmg2024hktv","2024-04-15T12:07:42.440564Z","-7.617973804473877","107.87218475341797","2.3673433543770543","MLv","109","9","186.44825744628906","Java, Indonesia","BMKG"
"269","bmg2024hktr","2024-04-15T12:03:29.215368Z","-10.296387672424316","110.39054870605469","3.6737026210119055","MLv","23","11","326.6345748901367","South of Java, Indonesia","BMKG"
"270","bmg2024hknd","2024-04-15T08:45:23.47432Z","-2.9523634910583496","101.9195327758789","3.1475470387031326","MLv","90","25","94.78512573242188","Southern Sumatra, Indonesia","BMKG"
"271","bmg2024hkmr","2024-04-15T08:31:03.387262Z","-7.254859447479248","129.26885986328125","4.450350909207928","MLv","166","29","55.97175598144531","Banda Sea","BMKG"
"272","bmg2024hkca","2024-04-15T03:07:24.124039Z","1.3008142709732056","126.20258331298828","3.2906857319028093","MLv","10","14","115.68165588378906","Northern Molucca Sea","BMKG"
"273","bmg2024hjwn","2024-04-15T00:21:29.496147Z","2.669079065322876","128.76052856445312","3.415257380277343","MLv","23","11","246.83935546875","Halmahera, Indonesia","BMKG"
"274","bmg2024hjwc","2024-04-15T00:08:25.735347Z","3.248147964477539","96.5882568359375","3.961231317609278","MLv","19","35","85.7603759765625","Northern Sumatra, Indonesia","BMKG"
"275","bmg2024hjif","2024-04-14T17:07:14.166768Z","-0.11273965239524841","100.8397445678711","2.5402756764552987","MLv","158","24","83.47184562683105","Southern Sumatra, Indonesia","BMKG"
"276","bmg2024hjhy","2024-04-14T16:59:03.558086Z","-0.0873451754450798","123.15587615966797","2.8283002561648685","MLv","124","23","102.43084335327148","Minahassa Peninsula, Sulawesi","BMKG"
"277","bmg2024hjgn","2024-04-14T16:16:12.388158Z","-8.4462890625","108.87177276611328","3.1507356127594823","MLv","10","28","219.17774200439453","Java, Indonesia","BMKG"
"278","bmg2024hjeg","2024-04-14T15:06:55.3384Z","0.5334073305130005","126.61099243164062","4.187941471257144","MLv","15","20","78.4738540649414","Northern Molucca Sea","BMKG"
"279","bmg2024hizd","2024-04-14T12:31:46.093142Z","-3.9610931873321533","128.43153381347656","3.7411764921605246","MLv","10","12","208.1039810180664","Seram, Indonesia","BMKG"
"280","bmg2024hiuw","2024-04-14T10:22:28.535099Z","3.270289659500122","127.33153533935547","3.469137735672872","M","55","9","180.44967651367188","Talaud Islands, Indonesia","BMKG"
"281","bmg2024hisb","2024-04-14T08:57:36.615035Z","2.9966344833374023","97.40713500976562","4.1428185540866815","M","10","59","58.59172058105469","Northern Sumatra, Indonesia","BMKG"
"282","bmg2024hija","2024-04-14T04:23:33.107944Z","-2.2476022243499756","120.9400405883789","3.065148984949459","M","10","52","40.66600036621094","Sulawesi, Indonesia","BMKG"
"283","bmg2024hhzx","2024-04-13T23:46:52.145717Z","-2.7513859272003174","129.39053344726562","4.0477367049104576","M","10","32","52.36260986328125","Seram, Indonesia","BMKG"
"284","bmg2024hhww","2024-04-13T22:15:39.535673Z","-4.666735649108887","102.68534088134766","3.7397206165643073","M","38","61","93.38909912109375","Southern Sumatra, Indonesia","BMKG"
"285","bmg2024hhvw","2024-04-13T21:45:28.525032Z","-2.7531378269195557","129.43896484375","3.521129443250491","M","13","30","52.08282470703125","Seram, Indonesia","BMKG"
"286","bmg2024hhvj","2024-04-13T21:30:10.761951Z","-2.7806882858276367","129.4193878173828","3.458184392667181","M","12","26","55.70856475830078","Seram, Indonesia","BMKG"
"287","bmg2024hhtf","2024-04-13T20:24:06.215647Z","-2.51220965385437","121.2369842529297","2.940301222473895","M","10","38","72.57019710540771","Sulawesi, Indonesia","BMKG"
"288","bmg2024hhtd","2024-04-13T20:22:22.988188Z","0.8812846541404724","126.1432113647461","3.043572323918571","M","10","20","136.70635986328125","Northern Molucca Sea","BMKG"
"289","bmg2024hhta","2024-04-13T20:17:47.659268Z","-0.5620970129966736","120.06307220458984","2.0014088812639597","M","11","18","147.8052520751953","Minahassa Peninsula, Sulawesi","BMKG"
"290","bmg2024hhtb","2024-04-13T20:17:31.073427Z","-8.628904342651367","119.37682342529297","2.260117814388949","M","10","30","93.3039436340332","Flores Region, Indonesia","BMKG"
"291","bmg2024hhsy","2024-04-13T20:16:29.771089Z","-1.6130236387252808","100.23588562011719","3.1346643689596916","M","26","46","57.02685546875","Southern Sumatra, Indonesia","BMKG"
"292","bmg2024hhsz","2024-04-13T20:16:09.541449Z","-1.5620272159576416","134.5399932861328","3.5438684085093506","M","10","31","93.55746459960938","West Papua Region, Indonesia","BMKG"
"293","bmg2024hhst","2024-04-13T20:10:53.433119Z","-8.316028594970703","120.38768005371094","2.1254354752791311","M","11","23","187.45750427246094","Flores Region, Indonesia","BMKG"
"294","bmg2024hhpz","2024-04-13T18:46:49.790909Z","1.2064876556396484","120.9941635131836","2.8206743360763746","M","10","24","212.982177734375","Minahassa Peninsula, Sulawesi","BMKG"
"295","bmg2024hhok","2024-04-13T17:58:51.895247Z","-0.13521066308021545","123.2624969482422","3.1093943234690857","M","126","36","90.77131652832031","Minahassa Peninsula, Sulawesi","BMKG"
"296","bmg2024hhoa","2024-04-13T17:47:01.533131Z","2.5366291999816895","126.93993377685547","4.383229206082193","M","46","70","81.2980785369873","Northern Molucca Sea","BMKG"
"297","bmg2024hhnd","2024-04-13T17:20:01.083285Z","-2.9655754566192627","129.1913604736328","4.4110223856973905","M","10","70","31.41053771972656","Seram, Indonesia","BMKG"
"298","bmg2024hhms","2024-04-13T17:07:53.649698Z","2.1986563205718994","126.72681427001953","3.486316434768257","M","10","25","116.28358459472656","Northern Molucca Sea","BMKG"
"299","bmg2024hhmf","2024-04-13T16:52:47.489572Z","2.188194751739502","126.71762084960938","3.0675254632991105","M","10","15","157.08199310302734","Northern Molucca Sea","BMKG"
"300","bmg2024hhkn","2024-04-13T16:01:33.636603Z","1.491178274154663","126.4111557006836","3.8019586594113224","M","21","36","63.43034839630127","Northern Molucca Sea","BMKG"
"301","bmg2024hhke","2024-04-13T15:50:19.427233Z","1.300766110420227","126.16058349609375","4.4834144561094806","M","44","98","56.40803813934326","Northern Molucca Sea","BMKG"
"302","bmg2024hhjo","2024-04-13T15:31:52.305954Z","-8.293769836425781","120.39566802978516","3.032755978262909","M","10","46","85.58240509033203","Flores Region, Indonesia","BMKG"
"303","bmg2024hhiy","2024-04-13T15:13:40.811152Z","-9.478668212890625","118.94644927978516","3.7512723989822154","M","24","79","123.5664825439453","Sumbawa Region, Indonesia","BMKG"
"304","bmg2024hhiv","2024-04-13T15:10:10.455394Z","-8.284811973571777","116.75455474853516","3.244483486003799","M","10","52","126.7147674560547","Sumbawa Region, Indonesia","BMKG"
"305","bmg2024hgzy","2024-04-13T10:39:57.41873Z","-7.818475723266602","119.50395965576172","3.85521537929372","M","253","77","82.35819482803345","Flores Sea","BMKG"
"306","bmg2024hgua","2024-04-13T07:41:15.650564Z","-8.681512832641602","110.8731918334961","3.6073473129083253","M","30","66","211.43072509765625","Java, Indonesia","BMKG"
"307","bmg2024hgst","2024-04-13T07:02:06.261229Z","-2.077251434326172","140.12271118164062","3.6456505223481916","M","10","14","212.5661392211914","Near North Coast of West Papua","BMKG"
"308","bmg2024hgrh","2024-04-13T06:17:44.47195Z","5.912874221801758","126.62064361572266","4.117958739295222","M","10","13","197.77822875976562","Mindanao, Philippines","BMKG"
"309","bmg2024hgkr","2024-04-13T02:57:45.453428Z","-8.233586311340332","110.29747009277344","3.7297988055749953","M","71","69","187.7986831665039","Java, Indonesia","BMKG"
"310","bmg2024hgkk","2024-04-13T02:49:14.511042Z","-5.733510971069336","112.39298248291016","3.426603945104656","M","10","24","229.34959411621094","Java Sea","BMKG"
"311","bmg2024hgjl","2024-04-13T02:20:42.978924Z","-2.841602325439453","129.4553985595703","3.1829638895030694","M","15","15","92.38618469238281","Seram, Indonesia","BMKG"
"312","bmg2024hgim","2024-04-13T01:51:12.612099Z","-2.7895407676696777","129.44754028320312","3.610889982069874","M","11","24","52.39714050292969","Seram, Indonesia","BMKG"
"313","bmg2024hgin","2024-04-13T01:49:49.518349Z","-8.696493148803711","116.63971710205078","2.9630730957794675","M","176","37","129.7012939453125","Sumbawa Region, Indonesia","BMKG"
"314","bmg2024hgil","2024-04-13T01:49:31.434345Z","-2.800684452056885","129.46592712402344","3.7884401648933266","M","10","29","46.1944580078125","Seram, Indonesia","BMKG"
"315","bmg2024hgia","2024-04-13T01:37:18.412819Z","-2.81022572517395","129.44358825683594","3.0227736817205364","M","10","20","145.43733978271484","Seram, Indonesia","BMKG"
"316","bmg2024hghx","2024-04-13T01:34:10.884624Z","1.9008159637451172","127.13856506347656","3.2076083219655405","M","76","23","88.01097869873047","Halmahera, Indonesia","BMKG"
"317","bmg2024hgfq","2024-04-13T00:24:30.397894Z","-2.766944408416748","129.39651489257812","4.250341405347025","M","11","41","41.3272705078125","Seram, Indonesia","BMKG"
"318","bmg2024hgdo","2024-04-12T23:21:30.402639Z","-9.40194034576416","106.99510955810547","4.292800710337847","M","17","41","240.9764709472656","South of Java, Indonesia","BMKG"
"319","bmg2024hgav","2024-04-12T21:58:42.902105Z","2.81046986579895","127.23329162597656","3.235481149956071","M","10","15","145.55091094970703","Northern Molucca Sea","BMKG"
"320","bmg2024hgar","2024-04-12T21:54:05.755622Z","-2.7803142070770264","129.4684600830078","3.57801180007104","M","15","27","54.78971099853516","Seram, Indonesia","BMKG"
"321","bmg2024hgam","2024-04-12T21:48:30.434283Z","-1.5946396589279175","100.28125","2.4071810474294715","M","25","16","129.38646793365479","Southern Sumatra, Indonesia","BMKG"
"322","bmg2024hgak","2024-04-12T21:46:06.670051Z","-1.5636659860610962","134.54559326171875","2.7895930319179763","M","10","19","115.11026000976562","West Papua Region, Indonesia","BMKG"
"323","bmg2024hfxs","2024-04-12T20:25:01.276675Z","-9.389275550842285","115.94670867919922","2.548057695102654","M","26","20","251.0595283508301","South of Bali, Indonesia","BMKG"
"324","bmg2024hfxf","2024-04-12T20:09:34.190301Z","-1.5240792036056519","134.51817321777344","3.043894291825479","M","10","22","130.5162811279297","West Papua Region, Indonesia","BMKG"
"325","bmg2024hfwc","2024-04-12T19:35:37.588224Z","-5.670433521270752","112.3717269897461","3.258673138559679","M","10","36","240.0229797363281","Java Sea","BMKG"
"326","bmg2024hfvz","2024-04-12T19:32:32.899096Z","-8.625622749328613","119.2597885131836","2.1237343292072262","M","52","24","119.6490020751953","Flores Region, Indonesia","BMKG"
"327","bmg2024hfuf","2024-04-12T18:38:45.749439Z","4.780432224273682","125.66240692138672","3.924235800846478","M","159","20","231.7828140258789","Talaud Islands, Indonesia","BMKG"
"328","bmg2024hftu","2024-04-12T18:25:12.714658Z","-9.212815284729004","123.0654296875","3.3497911733750474","M","53","46","54.79270172119141","Timor Region","BMKG"
"329","bmg2024hfsn","2024-04-12T17:47:36.118306Z","-3.8340864181518555","135.693603515625","2.7240719234418016","MLv","15","7","192.18524169921875","West Papua Region, Indonesia","BMKG"
"330","bmg2024hfrg","2024-04-12T17:09:12.703019Z","-3.887272596359253","128.47264099121094","4.037596766969582","M","10","41","135.9368438720703","Seram, Indonesia","BMKG"
"331","bmg2024hfmm","2024-04-12T14:43:41.242323Z","-5.740666389465332","112.55815887451172","4.032386473010134","M","10","90","76.98638916015625","Java Sea","BMKG"
"332","bmg2024hfky","2024-04-12T13:57:40.467134Z","2.623481273651123","97.95323181152344","2.4672384293587535","M","47","18","138.85931205749512","Northern Sumatra, Indonesia","BMKG"
"333","bmg2024hfja","2024-04-12T12:59:43.439251Z","2.060237169265747","98.03935241699219","3.7780137859453506","M","31","57","55.9510498046875","Northern Sumatra, Indonesia","BMKG"
"334","bmg2024hfhx","2024-04-12T12:25:16.407227Z","4.66541862487793","96.31001281738281","2.318230623061919","MLv","13","14","94.54216003417969","Northern Sumatra, Indonesia","BMKG"
"335","bmg2024hfhf","2024-04-12T12:04:38.35738Z","0.2344192862510681","119.8640365600586","2.602080572036749","M","10","19","104.69917297363281","Minahassa Peninsula, Sulawesi","BMKG"
"336","bmg2024hffv","2024-04-12T11:22:34.235673Z","-2.799832344055176","129.42626953125","3.67959530830618","M","14","31","54.29843139648438","Seram, Indonesia","BMKG"
"337","bmg2024hfee","2024-04-12T10:32:51.010034Z","-8.318459510803223","119.56929779052734","4.176003906388879","M","160","81","73.92764282226562","Flores Region, Indonesia","BMKG"
"338","bmg2024hezm","2024-04-12T08:10:29.274435Z","1.702595829963684","99.38877868652344","3.680312643579793","M","158","65","55.33445167541504","Northern Sumatra, Indonesia","BMKG"
"339","bmg2024heyq","2024-04-12T07:44:02.262132Z","0.7964990735054016","122.10285186767578","3.259380060326158","M","37","37","130.67628479003906","Minahassa Peninsula, Sulawesi","BMKG"
"340","bmg2024hexe","2024-04-12T06:59:57.710627Z","0.1927400529384613","96.61125946044922","3.764462661790018","M","26","46","226.38378143310547","Off West Coast of Northern Sumatra","BMKG"
"341","bmg2024hewv","2024-04-12T06:49:36.148067Z","0.4580451250076294","122.0875015258789","2.1912572276611444","M","179","17","102.2900390625","Minahassa Peninsula, Sulawesi","BMKG"
"342","bmg2024hevc","2024-04-12T05:56:48.23412Z","-1.6309794187545776","134.45806884765625","3.290507226453934","M","10","21","155.9188461303711","West Papua Region, Indonesia","BMKG"
"343","bmg2024hetx","2024-04-12T05:21:20.349531Z","-9.428123474121094","118.8545913696289","2.5817947093175735","M","29","29","144.99415588378906","Sumbawa Region, Indonesia","BMKG"
"344","bmg2024hetr","2024-04-12T05:14:30.488505Z","-8.026904106140137","107.3055419921875","2.8607683339055057","M","18","34","227.7705993652344","Java, Indonesia","BMKG"
"345","bmg2024heti","2024-04-12T05:03:45.121789Z","-7.24302864074707","107.64295959472656","2.5152736571262","M","10","15","105.788236618042","Java, Indonesia","BMKG"
"346","bmg2024hesq","2024-04-12T04:42:50.376222Z","-5.630421161651611","120.37705993652344","1.774699811593302","M","25","12","108.98046875","Sulawesi, Indonesia","BMKG"
"347","bmg2024hesm","2024-04-12T04:37:52.766114Z","2.7576723098754883","127.23320770263672","3.2921995976031666","M","10","14","142.40599822998047","Northern Molucca Sea","BMKG"
"348","bmg2024herg","2024-04-12T04:00:33.572973Z","-9.467628479003906","115.52510833740234","3.773880391684149","M","29","64","213.841552734375","South of Bali, Indonesia","BMKG"
"349","bmg2024hehv","2024-04-11T23:14:35.979355Z","-5.715095520019531","112.51365661621094","4.370323574430225","M","10","85","99.1903018951416","Java Sea","BMKG"
"350","bmg2024hehn","2024-04-11T23:05:44.443221Z","0.9247455596923828","126.3274383544922","3.484120278504539","M","11","30","84.11931228637695","Northern Molucca Sea","BMKG"
"351","bmg2024hehf","2024-04-11T22:56:16.440821Z","-5.179737567901611","140.24957275390625","4.782045371404412","M","47","28","153.26179218292236","West Papua, Indonesia","BMKG"
"352","bmg2024heae","2024-04-11T19:23:02.103556Z","-3.914185047149658","101.6085205078125","3.333720830520684","M","15","35","183.9212188720703","Southern Sumatra, Indonesia","BMKG"
"353","bmg2024heac","2024-04-11T19:20:15.75522Z","-9.547410011291504","119.064453125","2.5467797559521657","M","10","25","131.00273895263672","Sumba Region, Indonesia","BMKG"
"354","bmg2024heaa","2024-04-11T19:18:17.311962Z","-9.572339057922363","106.92726135253906","4.3039278792917113","M","15","74","248.73189544677734","South of Java, Indonesia","BMKG"
"355","bmg2024hdzu","2024-04-11T19:10:59.164149Z","-9.224787712097168","123.87619018554688","2.6148152091233183","M","53","28","72.63931274414062","Timor Region","BMKG"
"356","bmg2024hdzq","2024-04-11T19:06:43.175201Z","1.5901803970336914","127.75946044921875","2.8472158779933534","M","10","14","152.29366302490234","Halmahera, Indonesia","BMKG"
"357","bmg2024hdzb","2024-04-11T18:49:36.062631Z","-0.1643024981021881","123.0601043701172","3.14600703285701","M","102","46","83.03272247314453","Minahassa Peninsula, Sulawesi","BMKG"
"358","bmg2024hdxy","2024-04-11T18:15:40.379698Z","-8.979976654052734","121.90911865234375","2.563442293801836","M","79","19","54.51293182373047","Flores Region, Indonesia","BMKG"
"359","bmg2024hdxz","2024-04-11T18:15:30.068905Z","-2.8072500228881836","129.41897583007812","2.6298665453740866","M","13","18","61.72891998291016","Seram, Indonesia","BMKG"
"360","bmg2024hdxx","2024-04-11T18:14:13.567301Z","-3.1996474266052246","118.50728607177734","2.3310490933497543","M","18","18","263.7955093383789","Sulawesi, Indonesia","BMKG"
"361","bmg2024hdxw","2024-04-11T18:12:53.240867Z","-8.924120903015137","115.11853790283203","2.896119200195452","M","100","49","202.52303314208984","Bali Region, Indonesia","BMKG"
"362","bmg2024hdxs","2024-04-11T18:08:08.58516Z","-2.817437171936035","139.2665252685547","3.0464473706532567","M","10","20","97.13887023925781","Near North Coast of West Papua","BMKG"
"363","bmg2024hdxq","2024-04-11T18:05:43.300169Z","-0.5855412483215332","100.44566345214844","2.4118484871884607","M","10","28","69.17630004882812","Southern Sumatra, Indonesia","BMKG"
"364","bmg2024hdxo","2024-04-11T18:04:03.912867Z","-2.9266576766967773","129.49449157714844","1.748697684166269","MLv","10","7","148.01604461669922","Seram, Indonesia","BMKG"
"365","bmg2024hdxn","2024-04-11T18:02:36.428437Z","-2.761239528656006","129.4139404296875","2.921873205219889","M","10","18","95.85591125488281","Seram, Indonesia","BMKG"
"366","bmg2024hdxh","2024-04-11T17:55:05.272076Z","-2.8465850353240967","129.4073028564453","2.556655954397257","M","11","13","92.80813217163086","Seram, Indonesia","BMKG"
"367","bmg2024hdwp","2024-04-11T17:34:04.864473Z","3.811659812927246","126.8649444580078","4.66527303404971","M","17","77","153.31893920898438","Talaud Islands, Indonesia","BMKG"
"368","bmg2024hdvs","2024-04-11T17:08:09.82128Z","-2.759894847869873","129.44163513183594","3.6585360316634286","M","10","35","43.075164794921875","Seram, Indonesia","BMKG"
"369","bmg2024hdvq","2024-04-11T17:04:50.923453Z","-2.768113613128662","129.43922424316406","3.698965198053673","M","11","45","52.58415222167969","Seram, Indonesia","BMKG"
"370","bmg2024hdvo","2024-04-11T17:02:53.360055Z","-2.925152540206909","129.4456329345703","2.850677338396194","M","30","22","64.0722427368164","Seram, Indonesia","BMKG"
"371","bmg2024hdvn","2024-04-11T17:01:33.345377Z","1.2222307920455933","126.78041076660156","3.340947605659883","M","14","34","67.66934204101562","Northern Molucca Sea","BMKG"
"372","bmg2024hdva","2024-04-11T16:46:19.418359Z","-2.776724338531494","129.40870666503906","4.0974924357643125","M","10","41","42.39756774902344","Seram, Indonesia","BMKG"
"373","bmg2024hduu","2024-04-11T16:40:12.605065Z","-9.429884910583496","113.20545196533203","3.54636263772","M","29","67","222.23275756835938","South of Java, Indonesia","BMKG"
"374","bmg2024hdul","2024-04-11T16:29:31.993107Z","-0.07818130403757095","123.2577362060547","2.843280832718817","M","136","27","89.6032600402832","Minahassa Peninsula, Sulawesi","BMKG"
"375","bmg2024hduj","2024-04-11T16:26:23.986915Z","-2.7837748527526855","129.40122985839844","3.04620898138749","M","10","22","95.07183837890625","Seram, Indonesia","BMKG"
"376","bmg2024hduc","2024-04-11T16:18:37.581359Z","-2.744684934616089","129.4085235595703","3.821969998877665","M","10","36","53.99005126953125","Seram, Indonesia","BMKG"
"377","bmg2024hdtt","2024-04-11T16:08:21.28304Z","-9.096489906311035","119.204345703125","2.4357647227583725","M","46","27","73.79940795898438","Sumba Region, Indonesia","BMKG"
"378","bmg2024hdtm","2024-04-11T16:00:34.81838Z","-2.7576770782470703","129.40501403808594","3.209536077902449","M","10","21","95.976806640625","Seram, Indonesia","BMKG"
"379","bmg2024hdte","2024-04-11T15:50:22.711803Z","-2.7791786193847656","129.39381408691406","4.895488639671657","M","10","54","41.79994201660156","Seram, Indonesia","BMKG"
"380","bmg2024hdqy","2024-04-11T14:42:56.883783Z","-8.101968765258789","115.2751235961914","3.15479435060098","M","10","45","89.71077692508698","Bali Region, Indonesia","BMKG"
"381","bmg2024hdnt","2024-04-11T13:06:18.273017Z","2.7901642322540283","127.3877716064453","4.425711015001375","M","25","61","154.14221954345703","Northern Molucca Sea","BMKG"
"382","bmg2024hdky","2024-04-11T11:41:26.566112Z","-1.5264374017715454","134.56007385253906","3.359767595801443","M","10","29","109.47907638549805","West Papua Region, Indonesia","BMKG"
"383","bmg2024hdkj","2024-04-11T11:24:03.534966Z","-1.512241244316101","134.54750061035156","2.99345039292071","M","11","18","102.97905731201172","West Papua Region, Indonesia","BMKG"
"384","bmg2024hdix","2024-04-11T10:39:26.869498Z","-2.7879137992858887","129.44456481933594","2.874420113668572","M","10","21","76.4711685180664","Seram, Indonesia","BMKG"
"385","bmg2024hdip","2024-04-11T10:29:45.736908Z","-2.7710514068603516","129.43923950195312","4.175239143716605","M","10","48","43.51911926269531","Seram, Indonesia","BMKG"
"386","bmg2024hddm","2024-04-11T07:55:28.333853Z","-3.1792709827423096","135.66749572753906","4.137509584927323","MLv","14","45","57.41487121582031","West Papua Region, Indonesia","BMKG"
"387","bmg2024hczt","2024-04-11T06:01:26.966989Z","-9.064570426940918","117.93640899658203","2.435179948940432","M","11","13","160.9439926147461","Sumbawa Region, Indonesia","BMKG"
"388","bmg2024hcyl","2024-04-11T05:21:54.475278Z","-9.190513610839844","116.2519073486328","3.823137378535018","M","10","63","188.19056701660156","Sumbawa Region, Indonesia","BMKG"
"389","bmg2024hcxp","2024-04-11T04:56:24.729045Z","2.7895312309265137","125.47460174560547","3.89995574809628","M","172","34","120.00097876787186","Talaud Islands, Indonesia","BMKG"
"390","bmg2024hcsa","2024-04-11T02:07:48.932121Z","2.87357759475708","127.2355499267578","4.245789899134609","M","18","37","149.42153930664062","Northern Molucca Sea","BMKG"
"391","bmg2024hcrx","2024-04-11T02:03:33.214427Z","-9.140988349914551","122.4592056274414","3.40593797235284","M","65","49","45.63712692260742","Savu Sea","BMKG"
"392","bmg2024hcrj","2024-04-11T01:47:56.267336Z","-4.983264446258545","102.90478515625","3.944903857330557","M","35","56","114.70974731445312","Southern Sumatra, Indonesia","BMKG"
"393","bmg2024hclr","2024-04-10T22:54:55.162228Z","1.853055715560913","127.42337036132812","3.213449198531863","M","113","30","87.42425537109375","Halmahera, Indonesia","BMKG"
"394","bmg2024hcit","2024-04-10T21:27:07.056731Z","-5.209997653961182","103.02159118652344","2.7648796901515014","M","31","19","155.0411605834961","Southern Sumatra, Indonesia","BMKG"
"395","bmg2024hcib","2024-04-10T21:05:13.948583Z","-9.722299575805664","117.65711212158203","2.932474792523801","M","22","36","202.84475708007812","Sumbawa Region, Indonesia","BMKG"
"396","bmg2024hchm","2024-04-10T20:48:05.226599Z","0.6971794962882996","116.7690200805664","2.8645489448984787","M","10","13","145.43484115600586","Borneo","BMKG"
"397","bmg2024hchl","2024-04-10T20:46:53.547422Z","1.9258322715759277","121.46202850341797","2.7045041092325413","M","23","16","264.5973358154297","Minahassa Peninsula, Sulawesi","BMKG"
"398","bmg2024hchh","2024-04-10T20:42:13.619112Z","-8.044767379760742","107.30677032470703","2.781544165917289","M","16","43","235.1181335449219","Java, Indonesia","BMKG"
"399","bmg2024hchg","2024-04-10T20:41:04.623389Z","0.06497307121753693","120.53868103027344","2.579089560713036","M","78","32","51.23898315429688","Minahassa Peninsula, Sulawesi","BMKG"
"400","bmg2024hchc","2024-04-10T20:36:36.354996Z","-0.5539988875389099","123.44491577148438","2.773799582252232","M","10","18","103.8165397644043","Minahassa Peninsula, Sulawesi","BMKG"
"401","bmg2024hcgj","2024-04-10T20:14:01.012138Z","-9.179000854492188","121.73815155029297","3.4224946126843023","M","63","66","52.46318054199219","Savu Sea","BMKG"
"402","bmg2024hcfi","2024-04-10T19:42:17.498423Z","-1.5016242265701294","100.4121322631836","2.755119491478802","M","39","36","105.30487060546875","Southern Sumatra, Indonesia","BMKG"
"403","bmg2024hcer","2024-04-10T19:23:25.39801Z","-7.845895767211914","118.9393081665039","2.426032865566325","M","25","26","221.53140258789062","Flores Sea","BMKG"
